篇名代码,作文文件名,纯文本字数,国籍,作文分数,词汇丰富度与词汇扩展,基础词汇与叙事推进,人称指涉与信息密度,句法延展与分句复杂度,动作过程与动词链,语言来源
J1,J1_70_24,278,日本,70,-0.2697541668426078,0.9986126709622543,1.1573031559435571,-0.7330151784753064,-0.034781372968176565,学习者
J1,J1_70_25,334,新加坡,70,2.3225636646422227,-0.02988777512468761,-0.20588222119698157,1.8052337620971979,0.6146432410686176,学习者
J1,J1_70_26,406,韩国,70,-1.0186216436305007,-0.3112338910036372,2.266825425518051,-1.1133918809683216,-0.3277745185441532,学习者
J1,J1_70_27,322,日本,70,0.6122296319475792,0.437293121159743,0.5610318717554816,-1.011772809824861,-0.6022897481485417,学习者
J1,J1_70_28,293,韩国,70,0.7035428573076662,0.24253900525606803,0.5818777192487494,-1.5828476045169475,-0.6356717241961563,学习者
J1,J1_70_29,410,美国,70,-0.7737805473003847,0.2834150975956598,1.7196983247696505,-0.6545172027856697,0.35317872082823965,学习者
J1,J1_70_30,338,韩国,70,0.26896146577294494,-0.11309435100353707,1.7584689086326108,-0.403862287722795,-1.5304978766540795,学习者
J1,J1_70_31,294,马来西亚,70,1.4207437751092604,-0.08987449301527506,0.7900689224589539,1.7946562561057933,-0.6178241749418093,学习者
J1,J1_70_32,412,新加坡,70,0.45289266132336653,-0.6924470527967861,0.815752259709307,1.5125270670625102,-0.4727467187593834,学习者
J1,J1_70_33,331,日本,70,-0.47509210194478946,-0.29745199989314103,2.2410120165503784,1.1753094068352512,1.476510777251681,学习者
J1,J1_70_34,468,韩国,70,-0.26668182549148634,-0.3317157824915007,1.2295962209074927,-0.9914876429592518,0.820953161449661,学习者
J1,J1_70_35,375,韩国,70,-0.06686182812806267,0.9411781300487195,1.6256899417179633,-1.4612625921629225,0.5538003337756024,学习者
J1,J1_70_36,459,韩国,70,-1.137410855725575,1.0431320410466023,0.9604888674292361,-0.12546499133472316,-0.6001742191939343,学习者
J1,J1_70_37,375,日本,70,0.5898100658448777,0.8803900689674724,1.4448900060263454,0.2832807481710417,0.05227937420038806,学习者
J1,J1_70_38,284,印度尼西亚,70,0.46959426138872346,0.6283880941803003,1.315778012880091,-1.1246076860328453,-0.05571102981214582,学习者
J1,J1_70_39,404,日本,70,-1.084938356725129,0.06429579481640378,1.0429869250370751,0.6437505177341146,-1.3554505431927986,学习者
J1,J1_70_40,347,日本,70,0.19068523945051663,0.39416825841522996,0.9562647249736906,-0.5510826644319831,-1.4471340481990105,学习者
